,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,STREET,Lat,Long,Location
466755,202006480,3831,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,282,0,1/24/2020 18:45,2020,1,Friday,18,WASHINGTON ST,42.328662,-71.085634,"(42.32866200, -71.08563400)"
446074,202028744,3201,PROPERTY - LOST/ MISSING,D4,167,0,4/22/2020 21:40,2020,4,Wednesday,21,HARRISON AVE,42.339541,-71.069408,"(42.33954100, -71.06940800)"
438603,202036756,3112,LANDLORD - TENANT,D4,619,0,5/28/2020 12:05,2020,5,Thursday,12,SYMPHONY RD,42.342953,-71.088331,"(42.34295300, -71.08833100)"
466439,202006817,617,LARCENY THEFT FROM BUILDING,D14,800,0,1/26/2020 0:57,2020,1,Sunday,0,ASHFORD ST,42.354318,-71.129016,"(42.35431800, -71.12901600)"
434445,202041260,1402,VANDALISM,A15,41,0,6/12/2020 15:00,2020,6,Friday,15,VINE ST,42.376631,-71.055931,"(42.37663100, -71.05593100)"
462132,202011493,3005,SICK ASSIST,A7,824,0,2/11/2020 15:17,2020,2,Tuesday,15,LEXINGTON ST,42.379875,-71.031718,"(42.37987500, -71.03171800)"
454505,202019762,3301,VERBAL DISPUTE,C11,346,0,3/12/2020 8:30,2020,3,Thursday,8,ROBINSON ST,42.302778,-71.062102,"(42.30277800, -71.06210200)"
439538,202035757,3108,FIRE REPORT,D14,783,0,5/24/2020 5:07,2020,5,Sunday,5,CAMBRIDGE ST,42.351828,-71.142274,"(42.35182800, -71.14227400)"
463795,202009691,3410,TOWED MOTOR VEHICLE,A7,29,0,2/5/2020 8:40,2020,2,Wednesday,8,BREMEN ST,42.369274,-71.038301,"(42.36927400, -71.03830100)"
441512,202033633,3115,INVESTIGATE PERSON,A1,127,0,5/15/2020 9:56,2020,5,Friday,9,OAK ST W,42.348526,-71.064868,"(42.34852600, -71.06486800)"
467460,202005684,3207,PROPERTY - FOUND,E5,691,0,1/22/2020 7:55,2020,1,Wednesday,7,CENTRE ST,42.287093,-71.148221,"(42.28709300, -71.14822100)"
433357,202042423,2647,THREATS TO DO BODILY HARM,C6,216,0,6/16/2020 19:10,2020,6,Tuesday,19,W SEVENTH ST,42.335742,-71.053091,"(42.33574200, -71.05309100)"
457338,202016704,3301,VERBAL DISPUTE,B3,444,0,3/1/2020 11:04,2020,3,Sunday,11,ABBOT ST,42.296861,-71.085841,"(42.29686100, -71.08584100)"
451922,202022514,3301,VERBAL DISPUTE,C11,397,0,3/23/2020 21:30,2020,3,Monday,21,LITHGOW ST,42.290372,-71.068454,"(42.29037200, -71.06845400)"
435264,202040344,3005,SICK ASSIST,B2,282,0,6/10/2020 7:34,2020,6,Wednesday,7,WASHINGTON ST,42.328662,-71.085634,"(42.32866200, -71.08563400)"
433941,202041795,1402,VANDALISM,D4,167,0,6/15/2020 13:03,2020,6,Monday,13,HARRISON AVE,42.339541,-71.069408,"(42.33954100, -71.06940800)"
428803,202047307,2647,THREATS TO DO BODILY HARM,C11,336,0,7/5/2020 13:39,2020,7,Sunday,13,BOWDOIN ST,42.305365,-71.068126,"(42.30536500, -71.06812600)"
442541,202032518,3001,DEATH INVESTIGATION,A7,14,0,5/10/2020 14:29,2020,5,Sunday,14,HOMER ST,42.381727,-71.016465,"(42.38172700, -71.01646500)"
447542,202027198,423,ASSAULT - AGGRAVATED,E5,822,0,4/15/2020 0:00,2020,4,Wednesday,0,MARGARETTA DR,42.255776,-71.145475,"(42.25577600, -71.14547500)"
431649,202044262,3410,TOWED MOTOR VEHICLE,D4,157,0,6/24/2020 7:30,2020,6,Wednesday,7,SHAWMUT AVE,42.339836,-71.074275,"(42.33983600, -71.07427500)"
431055,202044898,3006,SICK/INJURED/MEDICAL - PERSON,C11,462,0,6/26/2020 11:30,2020,6,Friday,11,BULLARD ST,42.302187,-71.07365,"(42.30218700, -71.07365000)"
471858,202000927,3301,VERBAL DISPUTE,B2,296,0,1/4/2020 12:50,2020,1,Saturday,12,ROCKVILLE PARK,42.324585,-71.082144,"(42.32458500, -71.08214400)"
440449,202034780,423,ASSAULT - AGGRAVATED,A7,26,1,5/19/2020 17:00,2020,5,Tuesday,17,BORDER ST,42.377875,-71.039952,"(42.37787500, -71.03995200)"
431848,202044049,520,BURGLARY - RESIDENTIAL,B3,411,0,6/23/2020 16:26,2020,6,Tuesday,16,STANDARD ST,42.274512,-71.080049,"(42.27451200, -71.08004900)"
461618,202012071,3301,VERBAL DISPUTE,E18,524,0,2/13/2020 14:00,2020,2,Thursday,14,NEEDHAM RD,42.242497,-71.123268,"(42.24249700, -71.12326800)"
468965,202004076,2647,THREATS TO DO BODILY HARM,C11,355,0,1/15/2020 22:02,2020,1,Wednesday,22,GIBSON ST,42.297555,-71.059709,"(42.29755500, -71.05970900)"
459823,202014018,3831,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,757,0,2/20/2020 20:41,2020,2,Thursday,20,BIGELOW ST,42.355995,-71.165165,"(42.35599500, -71.16516500)"
438236,202037159,706,AUTO THEFT - MOTORCYCLE / SCOOTER,B2,282,0,5/29/2020 16:42,2020,5,Friday,16,WASHINGTON ST,42.328662,-71.085634,"(42.32866200, -71.08563400)"
445293,202029581,3110,SERVICE TO OTHER AGENCY,D14,797,0,3/16/2020 10:56,2020,3,Monday,10,COMMONWEALTH AVE,42.351705,-71.119899,"(42.35170500, -71.11989900)"
444990,202029908,2006,VIOL. OF RESTRAINING ORDER W ARREST,A7,21,0,4/28/2020 17:45,2020,4,Tuesday,17,CHELSEA ST,42.373501,-71.034586,"(42.37350100, -71.03458600)"
436872,202038627,3301,VERBAL DISPUTE,B3,465,0,6/1/2020 18:00,2020,6,Monday,18,BLUE HILL AVE,42.284825,-71.091373,"(42.28482500, -71.09137300)"
437080,202038394,1102,FRAUD - FALSE PRETENSE / SCHEME,E18,520,0,6/1/2020 14:00,2020,6,Monday,14,HYDE PARK AVE,42.256215,-71.124019,"(42.25621500, -71.12401900)"
429091,202047004,3207,PROPERTY - FOUND,E13,574,0,7/4/2020 10:19,2020,7,Saturday,10,WASHINGTON ST,42.309718,-71.104294,"(42.30971800, -71.10429400)"
461475,202012238,801,ASSAULT - SIMPLE,B2,329,0,2/14/2020 0:11,2020,2,Friday,0,WASHINGTON ST,42.30775,-71.08273,"(42.30775000, -71.08273000)"
456635,202017462,3125,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),A1,92,0,3/4/2020 0:00,2020,3,Wednesday,0,COURT ST,42.358922,-71.058353,"(42.35892200, -71.05835300)"
429953,202046073,1107,FRAUD - IMPERSONATION,D4,167,0,5/25/2020 18:00,2020,5,Monday,18,HARRISON AVE,42.339541,-71.069408,"(42.33954100, -71.06940800)"
437244,202038221,1402,VANDALISM,B2,182,0,6/2/2020 8:28,2020,6,Tuesday,8,DUDLEY ST,42.322972,-71.073173,"(42.32297200, -71.07317300)"
432932,202042876,1102,FRAUD - FALSE PRETENSE / SCHEME,B3,435,0,6/19/2020 12:09,2020,6,Friday,12,WENTWORTH TER,42.286494,-71.074067,"(42.28649400, -71.07406700)"
465026,202008370,3115,INVESTIGATE PERSON,A7,2,0,1/31/2020 14:50,2020,1,Friday,14,WALDEMAR AVE,42.392739,-71.00479,"(42.39273900, -71.00479000)"
433636,202042122,1402,VANDALISM,D14,769,0,6/15/2020 17:00,2020,6,Monday,17,ARLINGTON ST,42.352,-71.153127,"(42.35200000, -71.15312700)"
429825,202046217,3115,INVESTIGATE PERSON,B2,326,0,6/25/2020 16:22,2020,6,Thursday,16,CRESTON ST,42.311954,-71.078719,"(42.31195400, -71.07871900)"
439076,202036246,1107,FRAUD - IMPERSONATION,D14,778,0,5/26/2020 15:00,2020,5,Tuesday,15,WASHINGTON ST,42.349055,-71.150498,"(42.34905500, -71.15049800)"
438466,202036906,3301,VERBAL DISPUTE,B3,430,0,5/28/2020 19:04,2020,5,Thursday,19,BALSAM ST,42.28678,-71.088078,"(42.28678000, -71.08807800)"
434357,202041352,3301,VERBAL DISPUTE,B2,611,0,6/13/2020 14:43,2020,6,Saturday,14,HUNTINGTON AVE,42.333263,-71.108484,"(42.33326300, -71.10848400)"
467559,202005579,2647,THREATS TO DO BODILY HARM,D14,777,0,1/21/2020 17:32,2020,1,Tuesday,17,SNOW ST,42.346188,-71.148879,"(42.34618800, -71.14887900)"
461856,202011806,619,LARCENY ALL OTHERS,E5,691,0,2/2/2020 13:00,2020,2,Sunday,13,CENTRE ST,42.287093,-71.148221,"(42.28709300, -71.14822100)"
465299,202008071,3207,PROPERTY - FOUND,A1,90,0,1/30/2020 9:50,2020,1,Thursday,9,LEWIS WHRF,42.363487,-71.050257,"(42.36348700, -71.05025700)"
433509,202042255,3501,MISSING PERSON,B2,281,0,6/17/2020 0:56,2020,6,Wednesday,0,GREENVILLE ST,42.326967,-71.080519,"(42.32696700, -71.08051900)"
442905,202032139,724,AUTO THEFT,B2,282,0,4/21/2020 20:50,2020,4,Tuesday,20,WASHINGTON ST,42.328662,-71.085634,"(42.32866200, -71.08563400)"
437043,202038434,3810,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,A1,77,0,6/2/2020 20:30,2020,6,Tuesday,20,NEW SUDBURY ST,42.361838,-71.059764,"(42.36183800, -71.05976400)"
468243,202004850,3831,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18, ,0,1/18/2020 18:00,2020,1,Saturday,18,HYDE PARK AVE,42.258438,-71.123488,"(42.25843800, -71.12348800)"
431389,202044539,1402,VANDALISM,A15,900,0,6/24/2020 11:00,2020,6,Wednesday,11,COREY ST,42.378759,-71.05598,"(42.37875900, -71.05598000)"
458463,202015482,3831,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,533,0,2/25/2020 8:00,2020,2,Tuesday,8,WESTINGHOUSE PLZ,42.244229,-71.132519,"(42.24422900, -71.13251900)"
429746,202046300,3114,INVESTIGATE PROPERTY,E5,748,0,7/1/2020 18:14,2020,7,Wednesday,18,VFW PKWY,42.295835,-71.156565,"(42.29583500, -71.15656500)"
454451,202019824,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E5,691,0,3/10/2020 12:42,2020,3,Tuesday,12,CENTRE ST,42.287093,-71.148221,"(42.28709300, -71.14822100)"
427542,202048643,1102,FRAUD - FALSE PRETENSE / SCHEME,E18,520,0,6/20/2020 17:00,2020,6,Saturday,17,HYDE PARK AVE,42.256215,-71.124019,"(42.25621500, -71.12401900)"
448300,202026399,3301,VERBAL DISPUTE,C11,376,0,4/11/2020 11:44,2020,4,Saturday,11,BERRY ST,42.287374,-71.04221,"(42.28737400, -71.04221000)"
434128,202041596,2005,CHILD ENDANGERMENT,C6,202,0,6/14/2020 16:17,2020,6,Sunday,16,D ST,42.340425,-71.04894,"(42.34042500, -71.04894000)"
444411,202030527,3301,VERBAL DISPUTE,B3,463,0,5/1/2020 11:32,2020,5,Friday,11,HARVARD ST,42.292606,-71.089898,"(42.29260600, -71.08989800)"
429678,202046372,423,ASSAULT - AGGRAVATED,D4, ,1,7/1/2020 22:16,2020,7,Wednesday,22,ALBANY ST,42.334288,-71.072395,"(42.33428800, -71.07239500)"
461994,202011650,3006,SICK/INJURED/MEDICAL - PERSON,E18,511,0,2/12/2020 6:28,2020,2,Wednesday,6,PLEASANT ST,42.256529,-71.112789,"(42.25652900, -71.11278900)"
435071,202040550,3007,SUDDEN DEATH,D14,793,0,6/10/2020 23:03,2020,6,Wednesday,23,BRAINERD RD,42.347894,-71.132774,"(42.34789400, -71.13277400)"
456787,202017301,1107,FRAUD - IMPERSONATION,B2,282,0,3/1/2020 0:00,2020,3,Sunday,0,WASHINGTON ST,42.328662,-71.085634,"(42.32866200, -71.08563400)"
430521,202045469,3201,PROPERTY - LOST/ MISSING,E13,581,0,6/28/2020 13:16,2020,6,Sunday,13,CENTRE ST,42.322913,-71.103284,"(42.32291300, -71.10328400)"
456925,202017155,3006,SICK/INJURED/MEDICAL - PERSON,E18,493,0,3/3/2020 6:15,2020,3,Tuesday,6,FRAZER ST,42.262734,-71.110782,"(42.26273400, -71.11078200)"
432420,202043430,2007,VIOLATION - RESTRAINING ORDER (NO ARREST),B2,258,0,6/21/2020 13:02,2020,6,Sunday,13,BIRD ST,42.313499,-71.070236,"(42.31349900, -71.07023600)"
435932,202039625,1402,VANDALISM,B2,901,0,6/7/2020 13:40,2020,6,Sunday,13,HORADAN WAY,42.333717,-71.096658,"(42.33371700, -71.09665800)"
466593,202006650,801,ASSAULT - SIMPLE,C11,355,0,1/23/2020 21:30,2020,1,Thursday,21,GIBSON ST,42.297555,-71.059709,"(42.29755500, -71.05970900)"
445202,202029677,540,BURGLARY - COMMERICAL,A1,106,0,4/27/2020 16:11,2020,4,Monday,16,DEVONSHIRE ST,42.354363,-71.057591,"(42.35436300, -71.05759100)"
465197,202008184,3006,SICK/INJURED/MEDICAL - PERSON,C11,332,0,1/30/2020 18:47,2020,1,Thursday,18,COLUMBIA RD,42.313633,-71.06778,"(42.31363300, -71.06778000)"
427795,202048375,1402,VANDALISM,D4,619,0,7/9/2020 10:44,2020,7,Thursday,10,MASSACHUSETTS AVE,42.344395,-71.08632,"(42.34439500, -71.08632000)"
448487,202026200,3501,MISSING PERSON,D4,165,0,4/10/2020 12:55,2020,4,Friday,12,HARRISON AVE,42.343297,-71.064581,"(42.34329700, -71.06458100)"
442411,202032652,3006,SICK/INJURED/MEDICAL - PERSON,B3,437,0,5/11/2020 7:38,2020,5,Monday,7,NORFOLK ST,42.288047,-71.077666,"(42.28804700, -71.07766600)"
438097,202037305,3501,MISSING PERSON,B2,911,0,5/29/2020 23:00,2020,5,Friday,23,PRENTISS ST,42.334146,-71.094701,"(42.33414600, -71.09470100)"
444007,202030955,2647,THREATS TO DO BODILY HARM,B2,329,0,5/3/2020 11:27,2020,5,Sunday,11,DEVON ST,42.309277,-71.078687,"(42.30927700, -71.07868700)"
471527,202001284,3301,VERBAL DISPUTE,D14,803,0,1/5/2020 23:57,2020,1,Sunday,23,CLEVEMONT AVE,42.354541,-71.138421,"(42.35454100, -71.13842100)"
440787,202034417,1102,FRAUD - FALSE PRETENSE / SCHEME,A7,28,0,5/18/2020 17:59,2020,5,Monday,17,PARIS ST,42.370817,-71.03929,"(42.37081700, -71.03929000)"
451926,202022510,3111,LICENSE PREMISE VIOLATION,E5,721,0,3/23/2020 21:36,2020,3,Monday,21,SPRING ST,42.276949,-71.165067,"(42.27694900, -71.16506700)"
462471,202011115,613,LARCENY SHOPLIFTING,C6,186,0,2/10/2020 13:25,2020,2,Monday,13,ALLSTATE RD,42.326966,-71.061986,"(42.32696600, -71.06198600)"
466489,202006764,3831,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,254,0,1/25/2020 20:08,2020,1,Saturday,20,DORCHESTER AVE,42.312496,-71.057317,"(42.31249600, -71.05731700)"
443518,202031483,423,ASSAULT - AGGRAVATED,A1,61,0,5/4/2020 23:30,2020,5,Monday,23,CAUSEWAY ST,42.365374,-71.061541,"(42.36537400, -71.06154100)"
466372,202006891,3115,INVESTIGATE PERSON,E5,691,0,1/19/2020 19:00,2020,1,Sunday,19,CENTRE ST,42.287093,-71.148221,"(42.28709300, -71.14822100)"
434884,202040772,3501,MISSING PERSON,B2,911,0,5/29/2020 0:00,2020,5,Friday,0,PRENTISS ST,42.334146,-71.094701,"(42.33414600, -71.09470100)"
469862,202003094,619,LARCENY ALL OTHERS,A1,77,0,1/11/2020 2:00,2020,1,Saturday,2,NEW SUDBURY ST,42.361838,-71.059764,"(42.36183800, -71.05976400)"
429646,202046404,3802,M/V ACCIDENT - PROPERTY DAMAGE,E18,537,0,7/2/2020 2:27,2020,7,Thursday,2,SILVIA CT,42.255948,-71.142008,"(42.25594800, -71.14200800)"
457930,202016068,3502,MISSING PERSON - LOCATED,B3,465,0,2/28/2020 6:00,2020,2,Friday,6,BLUE HILL AVE,42.284825,-71.091373,"(42.28482500, -71.09137300)"
441283,202033877,540,BURGLARY - COMMERICAL,C6,210,0,5/16/2020 5:57,2020,5,Saturday,5,D ST,42.34454,-71.044165,"(42.34454000, -71.04416500)"
445541,202029315,3115,INVESTIGATE PERSON,D14,781,0,4/25/2020 19:37,2020,4,Saturday,19,ETNA ST,42.353694,-71.147415,"(42.35369400, -71.14741500)"
462554,202011028,3502,MISSING PERSON - LOCATED,D14,778,0,2/8/2020 0:01,2020,2,Saturday,0,WASHINGTON ST,42.349055,-71.150498,"(42.34905500, -71.15049800)"
458078,202015905,619,LARCENY ALL OTHERS,A7,28,0,2/24/2020 8:41,2020,2,Monday,8,PARIS ST,42.370817,-71.03929,"(42.37081700, -71.03929000)"
471827,202000958,3301,VERBAL DISPUTE,C11, ,0,1/4/2020 15:03,2020,1,Saturday,15,ADIRONDACK PL,42.273265,-71.068009,"(42.27326500, -71.06800900)"
438372,202037007,801,ASSAULT - SIMPLE,C6,178,0,5/29/2020 6:50,2020,5,Friday,6,MASSACHUSETTS AVE,42.331521,-71.070853,"(42.33152100, -71.07085300)"
431709,202044197,801,ASSAULT - SIMPLE,B3,408,0,6/24/2020 3:23,2020,6,Wednesday,3,MONSON ST,42.272613,-71.072959,"(42.27261300, -71.07295900)"
432976,202042828,1402,VANDALISM,E18,503,0,6/19/2020 8:48,2020,6,Friday,8,AMERICAN LEGION HWY,42.287476,-71.106954,"(42.28747600, -71.10695400)"
432656,202043177,3005,SICK ASSIST,E13,906,0,6/20/2020 12:22,2020,6,Saturday,12,HORAN WAY,42.325475,-71.102534,"(42.32547500, -71.10253400)"
471777,202001012,3301,VERBAL DISPUTE,C11,402,0,1/4/2020 18:11,2020,1,Saturday,18,ASHMONT ST,42.285197,-71.067751,"(42.28519700, -71.06775100)"
435543,202040038,3111,LICENSE PREMISE VIOLATION,C6,207,0,6/8/2020 23:29,2020,6,Monday,23,FAN PIER BLVD,42.353966,-71.045202,"(42.35396600, -71.04520200)"
459389,202014482,3115,INVESTIGATE PERSON,E5,691,0,2/21/2020 9:30,2020,2,Friday,9,CENTRE ST,42.287093,-71.148221,"(42.28709300, -71.14822100)"
464403,202009031,540,BURGLARY - COMMERICAL,D4,159,0,2/3/2020 8:13,2020,2,Monday,8,WALTHAM ST,42.343454,-71.070919,"(42.34345400, -71.07091900)"
462406,202011187,3201,PROPERTY - LOST/ MISSING,D4,169,0,2/10/2020 15:10,2020,2,Monday,15,HARRISON AVE,42.337902,-71.071452,"(42.33790200, -71.07145200)"
449697,202024901,3006,SICK/INJURED/MEDICAL - PERSON,E13,657,0,4/3/2020 21:36,2020,4,Friday,21,CENTRE ST,42.302606,-71.125609,"(42.30260600, -71.12560900)"
459606,202014251,641,BREAKING AND ENTERING (B&E) MOTOR VEHICLE,B3,465,0,2/20/2020 19:00,2020,2,Thursday,19,BLUE HILL AVE,42.284825,-71.091373,"(42.28482500, -71.09137300)"
468852,202004196,619,LARCENY ALL OTHERS,A1,77,0,1/3/2020 12:00,2020,1,Friday,12,NEW SUDBURY ST,42.361838,-71.059764,"(42.36183800, -71.05976400)"
443403,202031608,2007,VIOLATION - RESTRAINING ORDER (NO ARREST),E13,574,0,5/5/2020 18:00,2020,5,Tuesday,18,WASHINGTON ST,42.309718,-71.104294,"(42.30971800, -71.10429400)"
454660,202019596,3501,MISSING PERSON,B2,587,0,3/10/2020 15:00,2020,3,Tuesday,15,ALLEGHANY ST,42.330569,-71.09959,"(42.33056900, -71.09959000)"
429079,202047016,1402,VANDALISM,C6,200,0,7/3/2020 23:30,2020,7,Friday,23,W BROADWAY,42.341287,-71.054679,"(42.34128700, -71.05467900)"
465825,202007498,1402,VANDALISM,D4,149,0,1/25/2020 13:00,2020,1,Saturday,13,DARTMOUTH ST,42.347622,-71.076067,"(42.34762200, -71.07606700)"
440326,202034910,3301,VERBAL DISPUTE,B3,429,0,5/20/2020 18:55,2020,5,Wednesday,18,NORFOLK ST,42.281996,-71.086611,"(42.28199600, -71.08661100)"
439967,202035293,1832,SICK ASSIST - DRUG RELATED ILLNESS,A1,76,0,5/22/2020 11:37,2020,5,Friday,11,CAUSEWAY ST,42.36529,-71.061444,"(42.36529000, -71.06144400)"
441343,202033811,3301,VERBAL DISPUTE,B3,450,0,5/15/2020 20:35,2020,5,Friday,20,DUNLAP ST,42.29281,-71.073275,"(42.29281000, -71.07327500)"
463140,202010401,2403,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,B2,280,0,2/7/2020 16:40,2020,2,Friday,16,WASHINGTON ST,42.329258,-71.084824,"(42.32925800, -71.08482400)"
441299,202033858,3831,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,336,0,5/16/2020 1:57,2020,5,Saturday,1,RICHFIELD ST,42.305975,-71.070119,"(42.30597500, -71.07011900)"
466205,202007068,3301,VERBAL DISPUTE,B3,457,0,1/27/2020 9:09,2020,1,Monday,9,CHARLOTTE ST,42.299442,-71.084897,"(42.29944200, -71.08489700)"
455555,202018633,3501,MISSING PERSON,A7,907,0,3/7/2020 15:00,2020,3,Saturday,15,LONDON ST,42.370188,-71.041585,"(42.37018800, -71.04158500)"
455604,202018579,3114,INVESTIGATE PROPERTY,C11, ,0,3/7/2020 22:14,2020,3,Saturday,22,BARRY ST,42.30775,-71.069714,"(42.30775000, -71.06971400)"
435338,202040264,3301,VERBAL DISPUTE,C11,366,0,6/9/2020 18:28,2020,6,Tuesday,18,EDWIN ST,42.289433,-71.060521,"(42.28943300, -71.06052100)"
440742,202034464,3018,SICK/INJURED/MEDICAL - POLICE,A1,92,0,5/18/2020 21:53,2020,5,Monday,21,COURT ST,42.358922,-71.058353,"(42.35892200, -71.05835300)"
427742,202048432,3410,TOWED MOTOR VEHICLE,B3,435,0,7/9/2020 11:30,2020,7,Thursday,11,MILTON AVE,42.285761,-71.078014,"(42.28576100, -71.07801400)"
468005,202005102,3830,M/V - LEAVING SCENE - PERSONAL INJURY,E5,562,0,1/19/2020 20:03,2020,1,Sunday,20,WASHINGTON ST,42.287889,-71.126585,"(42.28788900, -71.12658500)"
464281,202009168,617,LARCENY THEFT FROM BUILDING,B2,282,0,1/31/2020 0:00,2020,1,Friday,0,WASHINGTON ST,42.328662,-71.085634,"(42.32866200, -71.08563400)"
460581,202013202,520,BURGLARY - RESIDENTIAL,C6,914,0,2/17/2020 7:00,2020,2,Monday,7,OLD COLONY AVE,42.325573,-71.052481,"(42.32557300, -71.05248100)"
454181,202020112,3115,INVESTIGATE PERSON,E13,574,0,3/6/2020 12:50,2020,3,Friday,12,WASHINGTON ST,42.309718,-71.104294,"(42.30971800, -71.10429400)"
429186,202046903,616,LARCENY THEFT OF BICYCLE,A15,50,0,7/3/2020 19:10,2020,7,Friday,19,CALDWELL ST,42.384872,-71.07801,"(42.38487200, -71.07801000)"
470596,202002303,3114,INVESTIGATE PROPERTY,B2,282,0,1/9/2020 19:26,2020,1,Thursday,19,WASHINGTON ST,42.328662,-71.085634,"(42.32866200, -71.08563400)"
443680,202031309,1832,SICK ASSIST - DRUG RELATED ILLNESS,D4,271,0,5/4/2020 18:47,2020,5,Monday,18,E LENOX ST,42.334373,-71.077931,"(42.33437300, -71.07793100)"
452518,202021890,614,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,372,0,3/20/2020 23:30,2020,3,Friday,23,WALNUT ST,42.287916,-71.040017,"(42.28791600, -71.04001700)"
440246,202034993,3831,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,901,0,5/21/2020 8:10,2020,5,Thursday,8,HORADAN WAY,42.334011,-71.097545,"(42.33401100, -71.09754500)"
449526,202025081,3301,VERBAL DISPUTE,E18,940,0,4/4/2020 21:40,2020,4,Saturday,21,GARFIELD AVE,42.243618,-71.119892,"(42.24361800, -71.11989200)"
432877,202042936,3201,PROPERTY - LOST/ MISSING,D4,167,0,6/19/2020 15:00,2020,6,Friday,15,HARRISON AVE,42.339541,-71.069408,"(42.33954100, -71.06940800)"
430023,202045998,3005,SICK ASSIST,D14,938,0,6/30/2020 17:18,2020,6,Tuesday,17,FIDELIS WAY,42.346002,-71.143877,"(42.34600200, -71.14387700)"
460675,202013104,641,BREAKING AND ENTERING (B&E) MOTOR VEHICLE,B3,417,0,2/16/2020 3:00,2020,2,Sunday,3,ROCKWELL ST,42.28339,-71.073886,"(42.28339000, -71.07388600)"
457613,202016414,3301,VERBAL DISPUTE,B2,239,0,2/29/2020 10:18,2020,2,Saturday,10,COLUMBIA RD,42.317481,-71.064507,"(42.31748100, -71.06450700)"
440922,202034269,301,ROBBERY,D4,171,0,5/18/2020 3:00,2020,5,Monday,3,ALBANY ST,42.334288,-71.072395,"(42.33428800, -71.07239500)"
460845,202012919,3115,INVESTIGATE PERSON,C6,200,0,2/15/2020 18:00,2020,2,Saturday,18,W BROADWAY,42.341287,-71.054679,"(42.34128700, -71.05467900)"
439966,202035295,735,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,444,0,5/22/2020 10:54,2020,5,Friday,10,BLUE HILL AVE,42.295763,-71.08756,"(42.29576300, -71.08756000)"
444580,202030344,3201,PROPERTY - LOST/ MISSING,A1,77,0,4/30/2020 16:00,2020,4,Thursday,16,NEW SUDBURY ST,42.361838,-71.059764,"(42.36183800, -71.05976400)"
448573,202026108,3115,INVESTIGATE PERSON,B3,423,0,4/9/2020 21:25,2020,4,Thursday,21,GLADESIDE AVE,42.273323,-71.086876,"(42.27332300, -71.08687600)"
457427,202016609,3111,LICENSE PREMISE VIOLATION,D4,128,0,2/29/2020 23:42,2020,2,Saturday,23,STANHOPE ST,42.348689,-71.072579,"(42.34868900, -71.07257900)"
455161,202019055,3115,INVESTIGATE PERSON,E13,573,0,3/9/2020 18:00,2020,3,Monday,18,UNION AVE,42.30968,-71.105837,"(42.30968000, -71.10583700)"
449618,202024985,1402,VANDALISM,D4, ,0,4/4/2020 13:30,2020,4,Saturday,13,HARRISON AVE,42.344967,-71.063822,"(42.34496700, -71.06382200)"
466091,202007199,2647,THREATS TO DO BODILY HARM,C11,355,0,1/24/2020 22:00,2020,1,Friday,22,GIBSON ST,42.297555,-71.059709,"(42.29755500, -71.05970900)"
428176,202047969,3301,VERBAL DISPUTE,E13,571,0,7/7/2020 18:43,2020,7,Tuesday,18,WASHINGTON ST,42.309718,-71.104294,"(42.30971800, -71.10429400)"
439286,202036023,1102,FRAUD - FALSE PRETENSE / SCHEME,E13,574,0,5/13/2020 0:00,2020,5,Wednesday,0,WASHINGTON ST,42.309718,-71.104294,"(42.30971800, -71.10429400)"
431928,202043960,3802,M/V ACCIDENT - PROPERTY DAMAGE,E5,748,0,6/23/2020 11:32,2020,6,Tuesday,11,BROADLAWN PARK,42.302998,-71.164495,"(42.30299800, -71.16449500)"
455054,202019169,801,ASSAULT - SIMPLE,A1,62,0,3/10/2020 3:19,2020,3,Tuesday,3,EMERSON PL,42.364455,-71.068457,"(42.36445500, -71.06845700)"
460779,202012990,3007,SUDDEN DEATH,A7,10,0,2/16/2020 20:39,2020,2,Sunday,20,MONTMORENCI AVE,42.39149,-71.008006,"(42.39149000, -71.00800600)"
440970,202034214,301,ROBBERY,B2,321,0,5/17/2020 20:25,2020,5,Sunday,20,BRUNSWICK ST,42.311753,-71.081973,"(42.31175300, -71.08197300)"
443961,202031002,3831,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,516,0,5/3/2020 14:49,2020,5,Sunday,14,WILLIAMS AVE,42.250228,-71.118315,"(42.25022800, -71.11831500)"
